# North Dakota Launch Site (Up to date)
# 574 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (39 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
9.0647,1026.6,69.41,-11.98,69.448,11.984,25.124,0.014843,25.124,0.03385,2.2928,0.32518,47,-97,9.8022,0.18178,5.3867e-7,1.2447,-1.8216e-4,30781,0,123.06,0.72863,383.38,323.82,2.0397,0.20891,19974396,0,67.52,0.40848,0.40853,0.24307,0.03974,0.12567,0.032899,0.066512,-4.9799e-4,0,0,0,0,9.7086e-4,0.0069116,29.2,669.66,86.288,0.033688,NaN,2.8345,807.95,333.02,0.05,0.10143
9.1147,1030.1,68.812,-11.944,68.85,11.947,25.238,0.01498,25.238,0.034008,2.277,0.28112,47,-97,9.8022,0.13918,5.3679e-7,1.3155,-1.8516e-4,30781,0,123.06,0.72863,383.56,323.82,2.0458,0.20712,19797105,0,66.324,0.4084,0.40842,0.24309,0.039729,0.12558,0.025149,0.050372,2.5059e-4,0,0,0,0,0.0011032,0.0068521,29.2,669.66,86.224,0.033643,NaN,2.8121,807.6,333,0.05,0.10177
9.1647,1033.5,68.215,-11.911,68.253,11.913,25.352,0.015118,25.352,0.034167,2.266,0.18934,47,-97,9.8022,0.04378,5.3768e-7,1.3454,1.7712e-4,30781,0,123.06,0.72863,383.97,323.82,2.0597,0.20533,19619251,0,65.135,0.40831,0.40831,0.24311,0.039719,0.12548,0.0078821,0.015177,-2.2357e-4,0,0,0,0,0.0011742,0.0067927,29.2,669.66,86.158,0.033792,NaN,2.7898,807.25,332.99,0.05,0.10213
9.2147,1036.9,67.621,-11.874,67.659,11.875,25.465,0.015256,25.465,0.034325,2.2563,0.18363,47,-97,9.8022,0.038473,5.3756e-7,1.3633,-6.0506e-4,30781,0,123.06,0.72863,383.98,323.82,2.0603,0.20356,19444190,0,63.978,0.40822,0.40822,0.24312,0.039708,0.12539,0.0069249,0.012543,-7.6835e-6,0,0,0,0,0.0012269,0.0067336,29.2,669.66,86.09,0.034005,NaN,2.7677,806.91,332.98,0.05,0.10246
9.2647,1040.3,67.028,-11.84,67.066,11.841,25.578,0.015394,25.578,0.034483,2.2485,0.12776,47,-97,9.8022,0.022863,5.3752e-7,-1.3658,3.2409e-4,30781,0,123.06,0.72863,384.04,323.82,2.0624,0.20179,19268477,0,62.827,0.40813,0.40813,0.24314,0.039698,0.12529,0.0041124,0.01001,1.4846e-4,0,0,0,0,-0.0012533,0.0066747,29.2,669.66,86.022,0.034179,NaN,2.7458,806.57,332.96,0.05,0.10275
9.3147,1043.6,66.437,-11.808,66.475,11.808,25.69,0.015532,25.69,0.034641,2.2438,0.05526,47,-97,9.8022,0.10496,5.3698e-7,-1.3406,6.7502e-4,30781,0,123.06,0.72863,383.68,323.82,2.05,0.20001,19092883,0,61.689,0.40805,0.40806,0.24316,0.039687,0.1252,0.018934,0.039731,4.8991e-4,0,0,0,0,-0.001229,0.0066159,29.2,669.66,85.954,0.034393,NaN,2.7242,806.23,332.95,0.05,0.10306
9.3647,1046.9,65.847,-11.776,65.885,11.776,25.802,0.015671,25.802,0.034799,2.2429,0.0061765,47,-97,9.8022,0.1768,5.3533e-7,-1.2839,5.8972e-4,30781,0,123.06,0.72863,383.37,323.82,2.0391,0.19824,18918073,0,60.569,0.40796,0.408,0.24318,0.039677,0.12511,0.031976,0.066144,-1.4329e-4,0,0,0,0,-0.0011475,0.0065573,29.2,669.66,85.888,0.034618,NaN,2.7027,805.89,332.94,0.05,0.10335
9.4147,1050.2,65.259,-11.742,65.298,11.742,25.914,0.015811,25.914,0.034957,2.2437,0.024695,47,-97,9.8022,0.20096,5.3147e-7,-1.2136,4.2759e-4,30781,0,123.06,0.72863,383.26,323.82,2.0354,0.19649,18744890,0,59.468,0.40788,0.40793,0.24319,0.039667,0.12502,0.036375,0.075328,2.1499e-4,0,0,0,0,-0.0010438,0.0064989,29.2,669.66,85.826,0.034821,NaN,2.6814,805.56,332.92,0.05,0.10364
9.4647,1053.4,64.673,-11.71,64.712,11.71,26.026,0.015951,26.026,0.035115,2.2456,0.06636,47,-97,9.8022,0.25305,5.2891e-7,-1.1338,4.4254e-4,30781,0,123.06,0.72863,383.03,323.82,2.0275,0.19473,18571605,0,58.378,0.4078,0.40788,0.24321,0.039657,0.12493,0.045888,0.093934,3.5737e-4,0,0,0,0,-9.2763e-4,0.0064407,29.2,669.66,85.767,0.034973,NaN,2.6602,805.23,332.91,0.05,0.10394
9.5147,1056.6,64.088,-11.68,64.128,11.68,26.139,0.016092,26.139,0.035272,2.251,0.13426,47,-97,9.8022,0.33798,5.2518e-7,-1.025,4.0331e-4,30781,0,123.06,0.72863,382.66,323.82,2.0149,0.19297,18398046,0,57.301,0.40772,0.40786,0.24323,0.039647,0.12484,0.061473,0.12427,2.6079e-4,0,0,0,0,-7.7211e-4,0.0063826,29.2,669.66,85.713,0.035079,NaN,2.6393,804.91,332.9,0.05,0.10426
9.5647,1059.8,63.505,-11.646,63.545,11.647,26.252,0.016233,26.252,0.035429,2.258,0.1494,47,-97,9.8021,0.36133,5.2634e-7,-0.90469,5.3556e-4,30781,0,123.06,0.72863,382.55,323.82,2.0113,0.19123,18226326,0,56.24,0.40764,0.4078,0.24324,0.039637,0.12475,0.065772,0.1331,-1.5973e-4,0,0,0,0,-6.1255e-4,0.0063248,29.2,669.66,85.665,0.035201,NaN,2.6186,804.58,332.89,0.05,0.1046
9.6147,1063,62.924,-11.615,62.964,11.616,26.365,0.016375,26.365,0.035586,2.2662,0.17931,47,-97,9.8021,0.40341,5.255e-7,-0.77374,5.7615e-4,30781,0,123.06,0.72863,382.37,323.82,2.005,0.18949,18054642,0,55.191,0.40756,0.40776,0.24326,0.039628,0.12467,0.073539,0.1478,8.6692e-5,0,0,0,0,-4.5637e-4,0.0062671,29.2,669.66,85.623,0.035407,NaN,2.598,804.26,332.87,0.05,0.10494
9.6647,1066.1,62.344,-11.582,62.385,11.583,26.478,0.016517,26.478,0.035741,2.2756,0.18465,47,-97,9.8021,0.41577,5.211e-7,-0.63544,6.3728e-4,30781,0,123.06,0.72863,382.31,323.82,2.003,0.18775,17884050,0,54.156,0.40748,0.40769,0.24328,0.039618,0.12458,0.075819,0.15268,-1.7306e-4,0,0,0,0,-3.1354e-4,0.0062095,29.2,669.66,85.587,0.03567,NaN,2.5777,803.95,332.86,0.05,0.10524
9.7147,1069.2,61.765,-11.549,61.808,11.55,26.592,0.01666,26.592,0.035897,2.2844,0.18918,47,-97,9.8021,0.42717,5.2338e-7,-0.50164,6.2579e-4,30781,0,123.06,0.72863,382.26,323.82,2.0012,0.18602,17713942,0,53.132,0.4074,0.40763,0.24329,0.039609,0.1245,0.077925,0.15573,-4.052e-4,0,0,0,0,-1.9907e-4,0.0061522,29.2,669.66,85.559,0.035988,NaN,2.5575,803.63,332.85,0.05,0.10555
9.7647,1072.3,61.189,-11.519,61.232,11.521,26.707,0.016804,26.707,0.036051,2.2954,0.22381,47,-97,9.8021,0.47782,5.2358e-7,-0.3517,8.9827e-4,30781,0,123.06,0.72863,382.04,323.82,1.9937,0.18429,17543389,0,52.122,0.40732,0.40761,0.24331,0.039599,0.12441,0.087319,0.17455,3.5065e-4,0,0,0,0,-9.9714e-5,0.006095,29.2,669.66,85.537,0.03642,NaN,2.5375,803.32,332.84,0.05,0.10586
9.8147,1075.3,60.614,-11.481,60.658,11.482,26.822,0.016949,26.822,0.036205,2.3051,0.15419,47,-97,9.8021,0.39154,5.2004e-7,-0.21324,8.3936e-4,30781,0,123.06,0.72863,382.4,323.82,2.0059,0.18258,17376236,0,51.123,0.40725,0.40744,0.24332,0.03959,0.12433,0.071323,0.14325,3.8533e-5,0,0,0,0,-3.7344e-5,0.006038,29.2,669.66,85.523,0.036919,NaN,2.5177,803.01,332.82,0.05,0.10618
9.8647,1078.4,60.041,-11.442,60.085,11.443,26.937,0.017094,26.937,0.036359,2.3104,0.072022,47,-97,9.8021,0.28386,5.2008e-7,-0.11134,7.8223e-4,30781,0,123.06,0.72863,382.85,323.82,2.0214,0.18089,1.721e7,0,50.14,0.40717,0.40727,0.24334,0.039581,0.12425,0.051503,0.10452,2.1857e-4,0,0,0,0,-1.0374e-5,0.0059811,29.2,669.66,85.516,0.037417,NaN,2.4981,802.71,332.81,0.05,0.10649
9.9147,1081.4,59.469,-11.41,59.514,11.41,27.053,0.01724,27.053,0.036513,2.3133,0.059511,47,-97,9.8021,0.26853,5.2092e-7,-0.030682,9.6427e-4,30781,0,123.06,0.72863,382.91,323.82,2.0235,0.17918,17042504,0,49.167,0.4071,0.40719,0.24335,0.039572,0.12417,0.04869,0.098898,2.6327e-4,0,0,0,0,-8.0291e-7,0.0059244,29.2,669.66,85.512,0.037949,NaN,2.4787,802.41,332.8,0.05,0.10683
9.9647,1084.3,58.9,-11.38,58.945,11.38,27.168,0.017386,27.168,0.036666,2.3171,0.075792,47,-97,9.8021,0.2934,5.2287e-7,0.056479,8.5566e-4,30781,0,123.06,0.72863,382.8,323.82,2.0196,0.17746,16874476,0,48.205,0.40703,0.40713,0.24337,0.039563,0.12409,0.053244,0.10777,-1.4413e-4,0,0,0,0,2.7737e-6,0.0058678,29.2,669.66,85.513,0.038535,NaN,2.4595,802.11,332.79,0.05,0.10717
10.015,1087.2,58.331,-11.345,58.378,11.345,27.284,0.017534,27.284,0.03682,2.3198,0.032456,47,-97,9.8021,0.23242,5.2369e-7,0.13426,0.0011036,30781,0,123.06,0.72863,383.05,323.82,2.0284,0.17577,16708802,0,47.259,0.40695,0.40702,0.24338,0.039555,0.12402,0.042082,0.084852,-2.2101e-4,0,0,0,0,1.598e-5,0.0058114,29.2,669.66,85.517,0.039167,NaN,2.4404,801.81,332.78,0.05,0.10751
10.065,1090.1,57.765,-11.31,57.812,11.31,27.4,0.017682,27.4,0.036973,2.32,0.036377,47,-97,9.8021,0.13048,5.2382e-7,0.1886,0.0013783,30781,0,123.06,0.72863,383.48,323.82,2.0432,0.17409,16544557,0,46.33,0.40688,0.4069,0.2434,0.039546,0.12394,0.023535,0.04834,2.3195e-4,0,0,0,0,3.2145e-5,0.0057552,29.2,669.66,85.526,0.039937,NaN,2.4216,801.52,332.77,0.05,0.10786
10.115,1093,57.201,-11.275,57.247,11.275,27.516,0.01783,27.516,0.037127,2.3159,0.10052,47,-97,9.802,0.030809,5.243e-7,0.2058,0.0022703,30781,0,123.06,0.72863,383.91,323.82,2.0578,0.17242,16380866,0,45.416,0.40681,0.40681,0.24341,0.039538,0.12386,0.0055363,0.011612,1.6498e-4,0,0,0,0,3.9025e-5,0.0056991,29.2,669.66,85.536,0.040704,NaN,2.4029,801.23,332.76,0.05,0.10818
10.165,1095.9,56.638,-11.246,56.685,11.246,27.632,0.01798,27.632,0.037281,2.3115,0.092308,47,-97,9.802,0.040185,5.2434e-7,0.21881,0.0018573,30781,0,123.06,0.72863,383.86,323.82,2.0562,0.17072,16215302,0,44.504,0.40674,0.40675,0.24343,0.039529,0.12379,0.0072233,0.014596,3.6863e-4,0,0,0,0,4.4997e-5,0.0056432,29.2,669.66,85.546,0.041366,NaN,2.3844,800.94,332.74,0.05,0.10853
10.215,1098.7,56.076,-11.212,56.123,11.213,27.747,0.01813,27.747,0.037436,2.3056,0.1575,47,-97,9.802,0.067451,5.2436e-7,-0.21799,1.8059e-5,30781,0,123.06,0.72863,383.74,323.82,2.052,0.16906,16052858,0,43.618,0.40668,0.40668,0.24344,0.039521,0.12372,0.012136,0.025376,3.0659e-4,0,0,0,0,-4.5549e-5,0.0055874,29.2,669.66,85.557,0.041907,NaN,2.3661,800.65,332.73,0.05,0.10889
10.265,1101.5,55.516,-11.176,55.564,11.179,27.862,0.018281,27.862,0.037592,2.295,0.25874,47,-97,9.802,0.23659,5.2491e-7,-0.1761,-2.205e-4,30781,0,123.06,0.72863,383.01,323.82,2.0269,0.16741,15892446,0,42.758,0.40661,0.40668,0.24345,0.039513,0.12364,0.042829,0.086476,-6.9634e-5,0,0,0,0,-3.0313e-5,0.0055317,29.2,669.66,85.567,0.042304,NaN,2.3479,800.37,332.72,0.05,0.10922
10.315,1104.2,54.958,-11.145,55.006,11.149,27.977,0.018432,27.977,0.037748,2.2805,0.29218,47,-97,9.802,0.30008,5.2441e-7,-0.1014,-2.6838e-4,30781,0,123.06,0.72863,382.73,323.82,2.0174,0.16575,1.573e7,0,41.895,0.40654,0.40665,0.24347,0.039505,0.12357,0.054445,0.10947,-3.6095e-5,0,0,0,0,-1.0255e-5,0.0054762,29.2,669.66,85.574,0.042589,NaN,2.33,800.09,332.71,0.05,0.10957
10.365,1107,54.402,-11.118,54.449,11.121,28.091,0.018584,28.091,0.037906,2.267,0.28109,47,-97,9.802,0.29164,5.2456e-7,-0.032814,-2.5006e-4,30781,0,123.06,0.72863,382.76,323.82,2.0185,0.16407,15567151,0,41.031,0.40648,0.40658,0.24348,0.039497,0.1235,0.052894,0.10629,3.9655e-4,0,0,0,0,-1.096e-6,0.0054208,29.2,669.66,85.578,0.0428,NaN,2.3122,799.81,332.7,0.05,0.10988
10.415,1109.7,53.847,-11.086,53.894,11.091,28.203,0.018737,28.203,0.038064,2.2508,0.34829,47,-97,9.802,0.41514,5.2401e-7,0.058499,-3.0036e-4,30781,0,123.06,0.72863,382.23,323.82,2.0004,0.16243,15407588,0,40.205,0.40641,0.40663,0.24349,0.039489,0.12343,0.075628,0.15172,1.7262e-4,0,0,0,0,3.5541e-6,0.0053655,29.2,669.66,85.577,0.042996,NaN,2.2946,799.54,332.69,0.05,0.1102
10.465,1112.4,53.293,-11.059,53.34,11.064,28.316,0.01889,28.316,0.038223,2.2335,0.3344,47,-97,9.802,0.4034,5.2634e-7,0.15931,-2.3871e-4,30781,0,123.06,0.72863,382.28,323.82,2.0019,0.16077,15245588,0,39.364,0.40635,0.40655,0.24351,0.039481,0.12336,0.073454,0.14691,3.1581e-4,0,0,0,0,2.6908e-5,0.0053104,29.2,669.66,85.572,0.043123,NaN,2.2772,799.27,332.68,0.05,0.11054
10.515,1115,52.741,-11.036,52.787,11.039,28.427,0.019044,28.427,0.038383,2.2179,0.28525,47,-97,9.802,0.32855,5.2904e-7,0.24755,-2.3382e-4,30781,0,123.06,0.72863,382.59,323.82,2.0126,0.15909,15082766,0,38.522,0.40628,0.40642,0.24352,0.039474,0.12329,0.059658,0.1198,-2.3182e-5,0,0,0,0,6.6356e-5,0.0052555,29.2,669.66,85.561,0.043187,NaN,2.26,799,332.67,0.05,0.11088
10.565,1117.6,52.19,-11.013,52.236,11.015,28.537,0.019198,28.537,0.038544,2.2052,0.22997,47,-97,9.802,0.23855,5.2799e-7,0.31189,-8.1942e-5,30781,0,123.06,0.72863,382.97,323.82,2.0256,0.15741,1.492e7,0,37.69,0.40622,0.40629,0.24353,0.039466,0.12322,0.043171,0.087483,1.4233e-4,0,0,0,0,1.0759e-4,0.0052006,29.2,669.66,85.547,0.043148,NaN,2.2429,798.73,332.66,0.05,0.1112
10.615,1120.2,51.639,-10.986,51.686,10.989,28.647,0.019352,28.647,0.038705,2.1941,0.23322,47,-97,9.802,0.25293,5.2755e-7,0.36427,-1.4015e-4,30781,0,123.06,0.72863,382.9,323.82,2.0233,0.15577,1.476e7,0,36.889,0.40616,0.40624,0.24354,0.039458,0.12315,0.045796,0.092231,-6.1815e-6,0,0,0,0,1.4989e-4,0.0051459,29.2,669.66,85.53,0.043106,NaN,2.2261,798.47,332.65,0.05,0.11153
10.665,1122.8,51.091,-10.958,51.137,10.961,28.757,0.019507,28.757,0.038866,2.181,0.27693,47,-97,9.802,0.34422,5.2684e-7,0.43374,-5.9266e-7,30781,0,123.06,0.72863,382.51,323.82,2.0099,0.15414,14602758,0,36.112,0.4061,0.40624,0.24356,0.039451,0.12309,0.062529,0.1252,1.5423e-4,0,0,0,0,2.1703e-4,0.0050913,29.2,669.66,85.511,0.043032,NaN,2.2094,798.21,332.64,0.05,0.11205
10.715,1125.3,50.544,-10.932,50.59,10.935,28.865,0.019662,28.865,0.039027,2.1672,0.28508,47,-97,9.8019,0.37041,5.2638e-7,0.50922,-3.5868e-5,30781,0,123.06,0.72863,382.39,323.82,2.0059,0.15251,14444304,0,35.335,0.40604,0.40621,0.24357,0.039444,0.12302,0.067346,0.13503,3.1107e-4,0,0,0,0,3.0561e-4,0.0050369,29.2,669.66,85.487,0.042904,NaN,2.1928,797.96,332.63,0.05,0.11239
10.765,1127.8,49.998,-10.905,50.044,10.909,28.973,0.019817,28.973,0.039189,2.152,0.30152,47,-97,9.8019,0.41365,5.2662e-7,0.59647,-1.2243e-4,30781,0,123.06,0.72863,382.21,323.82,1.9995,0.15088,14286780,0,34.573,0.40598,0.40619,0.24358,0.039437,0.12296,0.075323,0.15067,-4.6046e-5,0,0,0,0,4.2842e-4,0.0049826,29.2,669.66,85.459,0.042839,NaN,2.1765,797.7,332.62,0.05,0.11268
10.815,1130.3,49.453,-10.884,49.499,10.887,29.081,0.019973,29.081,0.039351,2.1383,0.24676,47,-97,9.8019,0.31556,5.2581e-7,0.67302,-1.3632e-4,30781,0,123.06,0.72863,382.62,323.82,2.0136,0.14923,14126741,0,33.796,0.40592,0.40604,0.24359,0.039429,0.12289,0.057252,0.11457,2.1506e-4,0,0,0,0,5.5765e-4,0.0049284,29.2,669.66,85.428,0.042808,NaN,2.1603,797.45,332.61,0.05,0.11296
10.865,1132.8,48.909,-10.861,48.956,10.864,29.187,0.020128,29.187,0.039513,2.1272,0.22296,47,-97,9.8019,0.27618,5.2799e-7,0.72726,-8.6669e-5,30781,0,123.06,0.72863,382.78,323.82,2.0192,0.14759,13968428,0,33.041,0.40586,0.40595,0.2436,0.039422,0.12283,0.050033,0.1001,5.0695e-5,0,0,0,0,6.6572e-4,0.0048743,29.2,669.66,85.393,0.042834,NaN,2.1444,797.2,332.6,0.05,0.11326
10.915,1135.2,48.367,-10.833,48.413,10.837,29.293,0.020284,29.293,0.039675,2.1144,0.27895,47,-97,9.8019,0.40303,5.2679e-7,0.79694,-2.0811e-4,30781,0,123.06,0.72863,382.24,323.82,2.0006,0.14599,13814139,0,32.324,0.4058,0.406,0.24362,0.039416,0.12277,0.073348,0.14582,2.5225e-4,0,0,0,0,8.1702e-4,0.0048203,29.2,669.66,85.355,0.04286,NaN,2.1286,796.95,332.59,0.05,0.11359
10.965,1137.6,47.826,-10.81,47.872,10.813,29.399,0.02044,29.399,0.039836,2.1002,0.27944,47,-97,9.8019,0.41579,5.2515e-7,0.8779,-2.0183e-4,30781,0,123.06,0.72863,382.18,323.82,1.9986,0.14438,13657977,0,31.599,0.40575,0.40596,0.24363,0.039409,0.12271,0.075701,0.15005,2.4871e-5,0,0,0,0,0.0010138,0.0047665,29.2,669.66,85.313,0.042891,NaN,2.1129,796.71,332.58,0.05,0.1139
11.015,1140,47.286,-10.788,47.332,10.791,29.503,0.020596,29.503,0.039998,2.0869,0.25853,47,-97,9.8019,0.38193,5.2464e-7,0.95206,-2.56e-4,30781,0,123.06,0.72863,382.32,323.82,2.0033,0.14275,13501309,0,30.877,0.40569,0.40587,0.24364,0.039402,0.12265,0.069448,0.13767,1.2207e-4,0,0,0,0,0.0012197,0.0047128,29.2,669.66,85.267,0.042921,NaN,2.0975,796.47,332.57,0.05,0.11422
11.065,1142.4,46.747,-10.766,46.793,10.769,29.607,0.020753,29.607,0.04016,2.0742,0.23059,47,-97,9.8019,0.33029,5.2468e-7,1.0214,-4.5702e-5,30781,0,123.06,0.72863,382.53,323.82,2.0107,0.14113,13344752,0,30.162,0.40563,0.40577,0.24365,0.039395,0.12259,0.059942,0.11916,-2.254e-4,0,0,0,0,0.0014362,0.0046592,29.2,669.66,85.217,0.042962,NaN,2.0822,796.23,332.56,0.05,0.11455
11.115,1144.7,46.209,-10.747,46.255,10.749,29.711,0.020909,29.711,0.040322,2.0646,0.18031,47,-97,9.8019,0.2238,5.2442e-7,1.0658,4.9142e-4,30781,0,123.06,0.72863,382.99,323.82,2.0261,0.1395,13187486,0,29.45,0.40558,0.40564,0.24366,0.039389,0.12253,0.040456,0.080175,-9.8118e-5,0,0,0,0,0.0016009,0.0046057,29.2,669.66,85.165,0.042928,NaN,2.0671,796,332.55,0.05,0.1149
11.165,1147,45.673,-10.725,45.719,10.726,29.814,0.021066,29.814,0.040484,2.0548,0.18521,47,-97,9.8019,0.24324,5.242e-7,1.1118,5.7932e-4,30781,0,123.06,0.72863,382.9,323.82,2.0231,0.1379,13033259,0,28.767,0.40553,0.4056,0.24367,0.039382,0.12247,0.044,0.087145,3.4422e-4,0,0,0,0,0.0017829,0.0045523,29.2,669.66,85.111,0.042833,NaN,2.0522,795.76,332.54,0.05,0.1152
11.215,1149.2,45.137,-10.707,45.183,10.707,29.916,0.021223,29.916,0.040645,2.0474,0.13194,47,-97,9.8019,0.12096,5.2379e-7,1.1387,0.0019757,30781,0,123.06,0.72863,383.42,323.82,2.041,0.13627,12876550,0,28.076,0.40547,0.40549,0.24368,0.039376,0.12241,0.021782,0.04263,1.0408e-4,0,0,0,0,0.0019152,0.0044991,29.2,669.66,85.054,0.04273,NaN,2.0374,795.53,332.53,0.05,0.11551
11.265,1151.5,44.602,-10.684,44.649,10.685,30.019,0.021379,30.019,0.040806,2.0404,0.14839,47,-97,9.8019,0.16794,5.242e-7,1.1624,0.0013424,30781,0,123.06,0.72863,383.21,323.82,2.0339,0.13468,12723647,0,27.415,0.40542,0.40546,0.24369,0.039369,0.12236,0.030292,0.059208,-1.6515e-4,0,0,0,0,0.0020432,0.0044459,29.2,669.66,84.997,0.042639,NaN,2.0228,795.31,332.52,0.05,0.11582
11.315,1153.7,44.068,-10.66,44.115,10.662,30.12,0.021536,30.12,0.040967,2.0325,0.17032,47,-97,9.8019,0.23099,5.2374e-7,1.1939,7.9311e-4,30781,0,123.06,0.72863,382.94,323.82,2.0245,0.1331,12571505,0,26.766,0.40537,0.40544,0.2437,0.039363,0.1223,0.041759,0.082346,6.5118e-5,0,0,0,0,0.0022072,0.0043929,29.2,669.66,84.938,0.042573,NaN,2.0084,795.08,332.52,0.05,0.11612
11.365,1155.9,43.536,-10.638,43.583,10.639,30.222,0.021693,30.222,0.041127,2.0233,0.18699,47,-97,9.8019,0.283,5.2359e-7,1.2365,3.952e-4,30781,0,123.06,0.72863,382.71,323.82,2.0168,0.13152,1.242e7,0,26.126,0.40532,0.40542,0.24371,0.039357,0.12225,0.051256,0.10131,-1.0301e-4,0,0,0,0,0.0024249,0.00434,29.2,669.66,84.877,0.042569,NaN,1.9942,794.87,332.51,0.05,0.11642
11.415,1158.1,43.005,-10.617,43.052,10.619,30.323,0.021851,30.323,0.041287,2.0143,0.18593,47,-97,9.8018,0.28983,5.2259e-7,1.2783,4.5549e-4,30781,0,123.06,0.72863,382.68,323.82,2.0157,0.12993,12267393,0,25.49,0.40527,0.40538,0.24372,0.039351,0.12219,0.052504,0.10275,1.666e-4,0,0,0,0,0.0026555,0.0042872,29.2,669.66,84.814,0.042597,NaN,1.9801,794.66,332.5,0.05,0.11674
11.465,1160.2,42.474,-10.594,42.522,10.596,30.423,0.022008,30.423,0.041447,2.0041,0.21564,47,-97,9.8018,0.38102,5.2274e-7,1.3302,2.3572e-4,30781,0,123.06,0.72863,382.29,323.82,2.0023,0.12837,12117302,0,24.875,0.40522,0.4054,0.24373,0.039345,0.12214,0.06925,0.13611,3.051e-4,0,0,0,0,0.0029458,0.0042344,29.2,669.66,84.749,0.042578,NaN,1.9662,794.45,332.49,0.05,0.11706
11.515,1162.3,41.945,-10.573,41.992,10.575,30.523,0.022165,30.523,0.041607,1.9931,0.22705,47,-97,9.8018,0.42512,5.2252e-7,1.3884,1.8827e-5,30781,0,123.06,0.72863,382.1,323.82,1.9958,0.12679,11966671,0,24.263,0.40517,0.4054,0.24374,0.03934,0.12209,0.077386,0.15083,3.8844e-4,0,0,0,0,0.0032897,0.0041818,29.2,669.66,84.681,0.042579,NaN,1.9525,794.25,332.48,0.05,0.11737
11.565,1164.4,41.417,-10.553,41.464,10.555,30.623,0.022323,30.623,0.041766,1.9813,0.22695,47,-97,9.8018,0.43825,5.2342e-7,1.4535,-7.0762e-5,30781,0,123.06,0.72863,382.04,323.82,1.9937,0.12522,11815817,0,23.656,0.40513,0.40536,0.24375,0.039334,0.12204,0.079811,0.15541,1.1426e-4,0,0,0,0,0.0036967,0.0041293,29.2,669.66,84.61,0.042615,NaN,1.939,794.05,332.47,0.05,0.11767
11.615,1166.4,40.89,-10.535,40.937,10.537,30.721,0.02248,30.721,0.041926,1.9712,0.20353,47,-97,9.8018,0.38342,5.2238e-7,1.5058,6.7832e-5,30781,0,123.06,0.72863,382.27,323.82,2.0016,0.12363,11663902,0,23.049,0.40508,0.40526,0.24376,0.039328,0.12199,0.069683,0.13531,-3.0598e-4,0,0,0,0,0.0040705,0.0040769,29.2,669.66,84.536,0.042669,NaN,1.9256,793.85,332.47,0.05,0.11799
11.665,1168.5,40.364,-10.513,40.411,10.516,30.82,0.022638,30.82,0.042085,1.9598,0.23401,47,-97,9.8018,0.48771,5.2245e-7,1.5682,-1.7154e-4,30781,0,123.06,0.72863,381.82,323.82,1.9864,0.12208,11515747,0,22.473,0.40503,0.40533,0.24377,0.039322,0.12194,0.08897,0.17208,-1.0112e-4,0,0,0,0,0.0045273,0.0040246,29.2,669.66,84.459,0.042712,NaN,1.9124,793.65,332.46,0.05,0.11831
